"","1G.0H.2","1G.0H.4","1G.0H.5","1G.4H.2","1G.4H.4","1G.4H.5","VG.0H.2","VG.0H.4","VG.0H.5","VG.4H.2","VG.4H.4","VG.4H.5"
"ZNF593",3.97312116423757,5.057797632768,4.50820959262713,3.40161465337377,3.12066561074424,4.01685281949677,3.47210812774729,3.44711924001313,4.14230467725358,5.43347552031908,3.39840891793444,4.47922750862581
"RPS27L",5.58699179020559,5.54722750193244,3.96712078812684,3.33857234121795,5.36097050150883,4.61514623450061,4.3478413589938,3.07027249433845,4.765051346735,5.44025596115283,5.2148122112793,5.52795378186672
"POLR1D",8.50844573640521,7.57247784224472,6.32086831382105,7.08628128716183,6.74602476401105,5.97909684410367,6.76632949954769,5.33862699587816,6.01143644193667,6.39817146857136,6.82869810393543,5.4484653687685
"MRTO4",4.68314898208035,6.50792412834516,5.65444639448024,4.94050305415452,4.8607414599753,5.25360397680325,4.8713472079304,4.74756676310857,4.70718810155503,5.73007726705935,4.69622878309297,6.03818234869167
"HERC5",6.52196945937323,5.92771831125194,5.65622111150852,6.84016057227039,5.30955907889257,4.96687164107404,5.19532583144109,5.22528775521382,4.48390031006747,4.79662110512027,5.24754561150538,4.5467000023049
"FAM13B",6.40519216844374,5.65027300703315,5.12705543864642,2.94940277690715,5.25603972610756,4.47374699211927,5.60017564008129,3.17699066937007,4.54024401034239,3.34912988956843,4.09346641686338,5.0107556335805
"BIN2",4.12906247248816,5.02876014318648,6.5378238775265,4.27776008445053,5.37999384134635,3.7042770455712,4.74525121028187,5.25111757762419,6.44426250316197,5.05293955120496,6.00797091299491,7.0537835672216
"POLR3K",4.38501069697477,4.0079534791132,3.94055615554154,3.6821078543252,4.42847788770929,3.73601265329573,4.50816754392403,4.5950461032944,4.75075617594574,4.7951063565472,5.04217662914426,5.51300304963586
"PIK3C3",3.60251986870414,4.05783170351507,3.90425765254923,4.89032076359806,4.22495269393873,4.71221606440305,4.41465523953952,4.16112293506901,4.3099479409165,3.62158204654498,4.08947396567689,3.50815074182236
"PIK3CA",5.52367190766829,5.02877912890307,4.75176601195788,3.79574574739183,4.25885888193557,2.78158871161063,4.67700669546818,3.27495018445383,3.61862490684332,3.00424988674656,3.73225221942845,5.29603255843754
"PITPNA",4.50241203616191,5.40523537438182,4.16646952901345,3.7797067160395,4.31882533241179,3.57976999104599,4.10169485033862,3.89834677668671,4.63101557343398,4.49827380189206,4.57564487593006,5.42156314390507
"PKM",5.62366662013657,8.42048174970244,4.7193651518771,4.58548043220948,6.99451338954874,5.08850000514455,5.17205316703213,4.90805603824987,6.16454885742871,8.31785818605729,5.83723545198851,6.44251161652478
"BTBD1",5.53652014711373,5.39759536604867,4.58319486156731,3.25733240352746,4.89931030634152,3.89735092721873,4.83747151775941,4.43776918355563,4.30063295475275,5.09218548448261,5.12207966527428,5.09317904968395
"POLR2G",5.38250964684596,5.86532308695395,5.74957989372366,6.7577579905933,6.8411700507884,6.44813584478541,6.82006233329754,6.01327784038953,6.80280116362792,6.47120198170845,6.71460528930925,5.17143991059607
"TRIM44",6.11664036138452,6.03903782713651,4.77871753146171,4.65876780638763,5.50597126750629,4.55250071928845,5.37717876541451,4.13732339947649,6.31249297043446,5.55047863833256,5.99583889109841,6.16023541028594
"PPP6C",5.62619239524748,5.89242053747345,5.88296424979191,4.71705428852609,5.85724810679948,4.08756110753064,5.28253822922941,4.99315698320475,5.99886357746896,5.2171384920111,5.63047726648799,6.52856002320959
"PRF1",5.1136154447656,5.50128221975392,5.04043435774651,3.96094140089224,8.43531126122435,6.64593658756802,6.85665726703952,5.5490368951895,7.50967635945629,8.13872582130901,6.77829927357844,8.16939194961392
"PRKAB1",3.97825987886109,3.50069786346332,3.68936908993371,4.67483992671967,4.20465762722604,4.69999760338357,4.36925955969868,4.45297402601362,4.59894830865494,4.53758868851212,4.33103501389648,3.88072449867306
"PRKACA",5.37805592854749,5.06944644480293,5.28150029053259,4.02069751019125,5.33010988532528,3.84758517050493,4.49851205815071,4.33664070699544,5.23243836534462,4.24958081157078,5.19279818247485,6.12546892911899
"PSAP",5.85751308755082,6.22785229740151,5.91698000008892,3.97782761768829,6.41854208311351,4.94867976646055,5.60835517813101,4.06560823767476,6.5130014048784,5.29412213017507,6.76103385993787,7.13270023267767
"PSMA3",7.25630979687069,7.9868433979964,5.51244204129889,4.85392305531802,5.51193299605098,5.74762508715862,5.01185464520989,5.35763862274679,6.22084981409574,6.68900843481352,5.6193617127704,7.21484563923212
"PSMB2",5.83603795644725,7.04925438238113,4.77556492218232,5.2642537928978,5.70805654361406,5.76062138382641,4.34532235221634,4.5950461032944,5.58956452816512,6.66278108581917,5.48946649874293,5.64127564669409
"DUSP22",5.99242027700266,6.60081286794794,5.15248520727058,5.6970948495657,5.03022435480831,5.19600343678304,5.10337794705577,5.40115986885026,5.6651329878709,6.2501011971537,5.60220370337544,6.08238928396539
"PSMC2",7.16734531559558,7.18943970561993,7.42011505215144,4.87462572477408,6.0964195517501,5.32778035601869,6.06555079094423,4.79646966014517,5.27285639978336,5.46053358388804,6.01149238568526,6.81258132235367
"CCNL1",7.74903848929855,7.99295870407099,7.68421763479633,6.67552995643852,7.53302498211991,5.99426341618856,7.29311556492637,5.88337164210732,6.44813762197581,7.00573414078652,5.92094463267707,7.41778379171463
"BACH1",3.39468001012155,4.34654453186477,2.50764289781218,2.5437205663093,2.8082625906435,2.9696213144906,3.11141968939779,1.74254474583481,2.21517102004496,2.41805482994757,3.29907364848655,2.91851561588421
"SQOR",5.71022188560218,5.64226845912165,5.36678458246379,4.18767940669076,5.77500762649392,4.57810200826045,5.06398759040479,4.17467863740194,6.65003506815874,6.04958861615457,6.15251449711305,6.91957833611209
"SRPRB",6.32683553919991,7.23838233108045,5.45536837491015,5.46271690758023,5.82425717381567,6.18179026547213,5.61232310035789,3.76658338054819,5.59130193050101,6.23300016616837,4.91465544186742,4.21030739976849
"SNX6",5.05871150132089,6.08945343346459,5.32179223218732,4.5846721753401,5.97587147246099,5.07769647941797,5.27492478791745,5.3366687900765,6.32626799842403,6.18130986801566,6.46152977649111,6.55260566120119
"RAC2",5.26761325007167,4.94915296461252,5.14800171011112,4.94470572735702,5.31773621159045,4.90900194659533,4.52794140341951,4.14761453833653,6.1636160117686,5.87367438974591,6.20683357716125,6.77138801602681
"UBL5",6.69188801883764,6.33278321679624,5.80377432099125,4.47793598571555,5.44627869604051,5.46838338265929,5.22105718237716,5.03130039701342,5.88073357554265,5.09658105364881,5.46141098639674,5.87832502800994
"BCL2A1",2.68143855573967,6.52608059693211,3.08971370545775,2.33763514433369,2.62934342839893,4.42498419034296,2.12193624897523,2.97412408971741,2.60824499516653,4.70208693448618,2.26571304013564,4.08175254865001
"BCL6",6.66126538775806,7.03943063420656,6.1523020636995,5.48941483667006,5.27709234148771,5.81563077642497,5.66798997778291,4.1536234993015,4.94414091543883,6.85034477438449,5.27326420882885,5.40409064652799
"BACH2",4.30734301674062,7.49436334547734,4.73776236670542,3.78316347575506,5.31701517593893,3.69665929575189,4.40107873304974,3.90357720828198,4.47279532785137,4.32580681459688,3.60069739977292,4.15013263952073
"RPA1",5.33144355291556,4.62113094214573,4.28553149405446,3.02972212957613,4.91265876626193,3.71440750690982,4.31526475598865,3.15478240867427,5.04934875840172,4.1464457350595,5.94253205807117,5.44540762021342
"MRPS12",4.24225969053388,5.25897065963817,3.0667417100729,3.29395201317256,4.46427275657281,4.42567553979051,3.53156906542777,3.22365996250807,5.06897034727402,6.06962062989944,4.92784572372173,4.48292549124661
"RPS4Y1",4.4619692262544,4.25232595439752,4.59102600598821,3.71097376814784,3.89200048196504,4.01419993017009,4.56090659001873,4.95704724997762,9.01982382305149,7.91986962173315,8.34265167805277,8.70729268446647
"RRM1",6.39833412163211,5.27323969949849,4.66509546327919,4.89786291804707,4.17860297046068,3.92628772727309,5.1751845919662,3.82215093693403,3.98062496192268,4.19100385370812,4.90300590805492,3.83760607260925
"S100A4",5.90512502023127,5.13001939883894,5.5824224154855,4.43607123535871,6.10374490453273,4.34917583006489,4.87852495328536,4.60719753495694,6.96080325531437,5.11335825336783,6.48726530488019,7.31331800224847
"S100A6",6.51782354509728,5.69642652364821,5.78839399069428,5.73013185759626,6.65457808440826,5.64047332461503,5.85427838054275,5.51258284614545,8.16246199351242,6.63262599238362,7.49194539033546,7.77248482156257
"CCL2",2.70761490851095,3.0843131365846,3.40841881587477,3.19246241312815,3.20774102952709,3.31306536134071,3.11820692542122,3.29137817585187,3.84973510153262,4.25618388287949,4.87598852968387,3.77077561373873
"CCL5",7.58799743509211,6.95624648346546,6.67147819496663,5.59908438051588,8.02908772802927,7.94884241694567,7.68098064186551,5.91639230134134,8.2329182238493,7.88385974753787,8.87109127658198,8.76423459705922
"SAMSN1",5.81071285832655,6.022106130895,2.77489739397148,2.60273838752723,3.53308888043396,2.77389526796722,4.94663343046936,2.44985016536038,2.83653997977344,2.72809973517092,2.63966775791552,2.85048302842053
"DPEP2",4.20307654761819,3.20914411255895,4.16494381328992,2.84175272239801,4.02069751019125,2.82458418317118,3.60288823647776,2.921354580601,5.61166169780416,3.92129904620182,4.82456829952007,5.15416774443143
"SRSF1",4.26389959987243,5.19658077409546,4.26394871634076,3.87995949973386,4.4893974265009,4.37884389022253,3.90448086347026,3.90067551801212,4.35460542086565,4.58833901684273,4.62186443513254,5.32522026356409
"NSD1",3.31378577711239,3.80586730021034,4.61216920936823,4.81952108662474,4.36752567651205,3.68412955105897,4.5198352476791,5.20145649685926,4.391093480753,3.87561194036893,3.5884269777109,4.24164452924104
"SGK1",6.50034918423988,8.99934971757285,5.8869551561138,5.75398103341896,4.79238443692331,7.13425966726819,4.84546355516961,5.82469689008888,4.77488071053737,6.94373996736158,5.15205864435643,5.6727824406625
"SHMT2",3.68095612629208,5.71564448280559,3.71092681828356,2.87083682778758,3.43572659671139,4.49876241848215,3.05845783753421,3.08993554867377,3.74603531826135,4.38882415212347,3.72193883099542,4.20617879834553
"SNCA",4.54949205264083,3.61299024394513,4.04627751831301,4.80438685691891,4.90866151866028,5.148987123925,6.70113434571462,5.90298301825604,3.98713601948113,4.18185080654844,4.40441359583574,3.88079033539967
"SNRPB",6.95447808135839,7.18937197250164,6.96825202279241,5.5481739883417,6.47289439700265,6.04949140409182,6.65332272163975,5.21797469813851,6.22041539048604,5.84812483680402,6.15352524752111,6.64919381674015
"SNRPG",6.66712535579549,6.65681735613376,4.51820035943445,3.48567461088904,5.31928415673613,4.2036443801342,4.92949777798963,4.17560619173261,4.37415583188356,4.52842737273357,4.56076294480608,4.61587684752571
"BNIP3L",5.2719769212963,6.04890993438865,4.55268604801193,6.16501844289575,6.60233451480577,5.51619965539559,6.95487290741897,6.54179385599766,5.43306448919899,5.01696677923836,5.98828123714225,4.62439020953211
"SORL1",7.41068602847281,6.58932779201856,7.49604770601637,7.62170937835505,8.81783405349799,7.2202991946054,8.60123379081555,8.02053984070064,8.88442622182381,8.04017575689787,8.47792703236013,9.33681176625333
"STAT6",7.48814386746585,8.50190366941807,6.53759724745029,6.12334669323538,7.8717299459076,7.33744316465067,6.8998657636975,6.59508183115898,7.11480159202399,8.00770734328703,7.85346924634567,8.7542779665331
"TBXT",3.3529947478492,3.76264103531365,3.68375303848537,4.33052027821795,3.50205086355351,3.96431822052733,4.28380649606789,4.50420226514055,4.26102892171784,3.84768256548678,3.45284336827785,3.65981394607565
"TAF2",2.67098007212569,3.37810314402308,3.68835244959498,3.86952290286539,3.45019551655484,3.76729037975572,4.2334441086755,3.95799965702054,3.87177835046563,3.6758826297298,3.14292700127777,3.16491527985637
"TAPBP",7.16468506136596,7.135845138951,6.14389448240519,5.44290058017848,6.84680700564824,6.94385918496777,5.76172279434381,3.22339058420103,7.40785693168802,7.43575066455996,7.7499293840942,7.22484619012179
"TARS1",5.42386635025651,7.5972966234323,5.06923319084564,5.22170059397051,5.988341741322,6.12661967164002,4.76696018317028,5.61769759575462,5.40991250336861,7.32783566186212,6.39765939674186,6.59247630727827
"ELOB",6.59851248678637,6.79656961916776,6.28640448131046,5.28720852489328,6.79774799031053,5.82017894974688,6.34828361318844,6.07394439698494,7.3449382200997,6.92868992118767,6.57940139050584,7.5767088000874
"TCTA",4.28840450501639,4.76892283856266,5.48438534294168,6.33031060610092,5.37724820656074,4.67999372853895,5.34883835753941,5.76883372145772,5.6002965642348,5.10585833909639,4.26925853748275,5.09520859773637
"TDG",4.86955787769245,5.43213538093935,3.41328505020493,3.2904987764116,2.57281005003579,3.51444526252388,3.96148924461663,2.50349460709805,2.89638732267039,3.53803067476487,3.9529935843057,2.90289934143789
"TFAM",4.9834482105524,5.20687810660495,4.31426054853474,4.88238556968439,3.29560961501057,4.57585718793208,3.75681304071925,3.43761118754806,3.95706438776231,4.94016086097178,4.32125657591345,3.82232107146944
"C1QBP",2.94606386719535,5.29534947094761,1.91044098935871,2.59070871970869,3.1208538348088,2.69553422318252,2.65148297131017,2.08483374968932,2.08207572499773,2.62886013859988,2.12293714173988,2.04514535260317
"TKT",4.51406987440147,4.67237302758146,4.83927644441723,4.09598084303081,4.06891357935467,4.39786180782877,3.71816449103845,3.73665456796205,4.75440923871625,4.91662291431025,4.66767126565164,5.48686029055278
"TRAF3",4.32017865589324,5.8199044474198,4.62931866225869,3.65217543496376,5.10193226403842,6.23714511472879,4.60742795917676,4.6928085850352,5.27336583584643,6.30524539759126,5.7741902209022,6.05066715604991
"CCT3",6.58539669547266,7.4265749385984,6.36614939562336,4.60411310383872,5.41833968307371,4.38684903331986,5.18872776436476,3.5119384837244,6.23280143451557,6.14375091751584,5.71516308903338,6.84763873654754
"TTF1",6.29795228029418,6.96994699135598,6.43052488117294,4.88889279697207,6.00633776765383,5.21670742267543,6.06449794718453,5.70384524844197,5.46806021234988,5.30896820930496,6.17246877949194,6.21955890893156
"TXN",4.31226793826637,7.83467674315355,3.24305140887822,3.16769950478444,4.21678148562609,3.32399336983653,2.9391268735361,2.85372613125997,3.05812060073832,5.24813535593494,3.25507853174915,6.73809324921845
"TXNRD1",5.70813956262466,8.8577897632876,4.64175025856396,4.11269139091789,5.65086171646399,5.38898541624611,4.56353033993433,4.93190666405548,5.57108187695052,6.15413207857708,6.0657364260536,6.62531982322176
"TYROBP",4.23593855530726,3.57614176547286,4.19753896850956,2.47992182355446,3.89977425179952,2.54913218148998,3.41871184467052,3.23976046371621,6.25127005106991,3.29134730150982,4.96846254480781,6.01641034170885
"UBE2D3",7.3784101431621,8.60813477330543,6.87705025792497,5.20997150955018,6.58333852934367,5.92180068595343,6.72082120086593,5.94239847410611,5.4732271743189,6.24252239292466,5.56374645022866,6.22005605535509
"UBE2E1",6.84356109504101,5.59059198373559,4.43270820034405,4.42427612516113,4.75650760131444,3.7340034354821,5.16182946848134,3.67248351686731,4.42814942511479,4.28560492030113,5.71859912487168,4.49203424582168
"UQCRC2",6.31627056965062,6.55912271537783,5.18394113448318,4.5943051166776,5.7917480224528,4.90819197316578,5.46469162473327,4.6224237059445,4.75075617594574,4.90044033650586,5.57387182655233,5.71574559621086
"UQCRFS1",7.32274143217116,7.04649350983275,7.23003378098875,5.0794637720156,7.2697294987658,6.74494526577155,5.99650008859292,4.90236973049436,6.73859353652968,6.11989626171731,6.72110119045233,5.49839594672355
"USP1",6.36241074885734,6.89074742403837,6.27405704396495,4.77209036450033,6.18416823582996,4.51207158171564,6.01924967778834,5.04514144230895,5.75141306626932,5.11782496109917,6.61760339832052,7.2261860262409
"VCP",6.98855712620797,7.90697197609152,5.75443752687786,5.16384907013279,6.36398777692742,5.61997726542321,6.06343072670208,5.66026259623152,5.84272945845112,5.76700210737876,6.07057623723554,6.86767164339158
"EZR",7.05312842542983,6.55363039511955,5.3778336121398,5.18950207945458,5.87726861237866,3.8296316726915,5.82051592608315,3.28130780592131,4.76900052299144,3.90960082987611,6.02640378189457,4.94185972534726
"XPNPEP1",4.30077325843475,3.52075689520099,5.06304919171649,2.59387778371499,3.81932645931626,2.56274193080806,3.75452569499779,3.30154329395438,4.02854490521035,3.71492374965831,3.78221001322968,4.98136897491939
"YWHAB",5.44228389873228,5.34418323934419,4.22696707104489,2.49719800660259,4.80216517235009,4.10329062603503,4.45834534822027,3.16106278225394,4.18236980724851,4.47483404995972,5.22784486493798,5.45513316246405
"CXCR4",7.03279325618509,8.55819881569617,7.11767746588909,9.17917060333616,9.08042890594628,7.75581729096236,10.0598115408996,8.16878176827953,7.51434467088113,6.81882801937323,8.38167425252751,6.44625141154438
"BCL2L14",3.93049194931665,4.17544301119418,4.39416001485746,5.27113435945373,4.29468730447141,5.42827007307752,4.50315822553645,4.82039988475605,5.16721750174336,4.43677803718932,4.50779633786954,3.81768363580153
"FXR1",4.45515441648648,3.54994526752632,3.06346530426376,2.40988238680715,2.30732010439417,2.92836351596351,2.53696723256283,2.82173016823678,2.6797769838166,2.62606537061366,3.23088318674545,3.24051561886932
"NPRL3",2.85277096567389,3.21463562120371,3.46307743026476,4.05359642159903,3.82564842784509,3.18772345826028,3.9803536833631,4.92810393337298,3.67928413373136,4.23476618483785,3.94395343539252,3.84441922549387
"CAMLG",6.66197976405911,6.26795784130555,5.42366914363463,4.40283862807752,5.99733595743779,4.81772189136294,5.94926770151018,4.51169729821859,4.66528822481562,4.68795792077903,5.20492931723786,5.83536681651053
"GTPBP6",5.1852677840815,5.83121759997986,5.87996939054722,4.57515182829588,4.2753001277105,4.39678208250283,4.55123691237259,5.56907558358001,5.72989552328847,5.00931996264463,5.15801932957799,6.00128256530601
"CAPN2",5.1429436606728,4.54809964434392,4.80071544353475,5.46143540247754,6.15557115855302,4.36029307677875,6.05377853748255,4.61553131727906,7.09493884044737,5.75046042763276,6.02394607734429,6.16630180980113
"CAPNS1",5.18552464284733,6.29153547915894,5.29819315651838,4.86584664846923,6.27237182241092,5.19767709867909,5.72353882241053,5.52723484065073,6.71338927650335,6.5944298248013,6.68788550085916,6.63769725753705
"KDM5D",3.95438619522952,3.46331097444187,3.02588616905872,3.69728030326132,3.64503200707689,4.03908762458988,3.07891697604856,4.23238222082921,5.25967513206941,4.99083018181892,5.8329304731188,5.72529811135414
"CAST",4.5105794541305,4.57818350675977,4.49219216922658,4.41892580330877,4.46192060737114,4.37868813239422,4.43759878607069,4.63197102942672,5.48243970706898,5.30920400779975,5.63146633281818,5.37054552654287
"TAGLN2",6.42038043085927,6.16077932388063,6.11629959867195,5.3115048303122,5.95348802793328,4.86241383710596,5.31969172990011,4.89202614492107,6.48227079399339,5.89212548052172,6.63751919508181,7.08438165207758
"UNC119B",4.36626194823397,3.8089236664597,4.6767488082748,3.17223182104547,4.04070293243727,3.63642863373403,3.68069004313075,3.50691014710381,3.72324088679229,3.5605977499181,4.41919212980035,4.18901935276634
"CBX4",3.86982202460617,3.17808165871987,3.43162981071611,4.12794024271479,3.46554527375323,3.31918949693393,3.98719856415419,4.88763422778436,4.07984819069547,3.41686412904073,3.43162981071611,3.07635730348956
"DDX3Y",1.96372897172108,1.9524965301265,2.00343594399629,2.63626016220817,1.77373331471848,2.34079606150742,1.96733447926022,2.06526163176112,4.39857030266728,5.0196185850324,6.27164471239822,3.25402749573945
"BANF1",7.01328635438203,6.80995584232222,5.90314548740533,4.82097827846177,5.66094702730399,5.34936530095482,5.07012419178825,5.4681620132262,6.60764420101135,6.76636163937043,6.23497785777766,7.63078793711267
"PRPF4B",5.0680748071714,4.12106149252954,3.62885773613152,3.34769145941586,4.74226426318773,4.25195836871469,3.84302183048959,3.64898165068131,4.20409861938594,4.58957750156697,4.62674673932568,5.88544650962148
"PSTPIP1",4.04550461139869,3.28772186406142,4.21861164996843,4.51465762042292,5.34023602179786,4.26403065082983,4.66112862147759,4.47464651085139,5.61811490113303,4.44322897773916,4.87403606499043,5.04973279459064
"ATG12",4.39569472335111,4.74833776603271,3.75632417177161,2.94635009539242,4.26665500544572,2.31081842100445,4.55400861409913,2.69631251468599,3.37597233094537,3.21124638579314,4.28054112007937,4.36730861657006
"DDX21",6.19467567521292,8.62809691006568,6.23217301716237,6.33547750668329,5.66717685246017,6.32309967795342,6.12369156715289,5.33646355847559,5.07416923480753,7.78323156625209,5.88744873618441,5.3800725259603
"VAPA",8.27966226734492,7.7200548453612,6.21330946106101,6.20793529764361,6.76920259966782,6.63896864634936,7.0619384895908,5.29829821054874,6.13415656413771,7.38598308468749,7.19870535600811,5.8042539433464
"CD7",4.11816334592799,4.70340005612502,3.84028217534981,3.43437835546961,4.35022078052069,3.78605488634501,2.9638106765665,3.06226962082535,4.22935421096119,5.04372228166693,4.24213459652032,4.83073265494408
"UBE2L6",5.9283472335194,7.20293992444239,5.52284052391998,4.94966576041438,6.10841371550911,6.42614772502358,5.42019360763785,5.27158983871445,6.13802733661219,7.109447134478,6.34446093229547,7.11359206057174
"STK17B",5.18417349904912,5.52015795204874,4.62066052972515,3.26479378134607,4.10981889026733,3.54603186074132,5.4239889979559,3.71951465659251,3.91301643737528,4.36889506711629,4.6781019539192,4.32146277914559
"STK17A",7.62180962296264,7.75258326253269,6.55782727077747,6.82352696597627,6.62576329664691,5.26115989017544,7.75134814052464,5.20203690437164,5.59568997740933,6.27476457168267,7.43813017079731,5.9428512523055
"CD83",6.63838733638137,7.3481982979446,6.00787120033429,5.05446345508837,3.94192976267096,6.35353636295452,4.73423530664778,4.88143162917283,5.47895214193691,6.69256041353108,5.53142209622824,5.48864934498244
"TRIP12",6.30635450308387,7.42760615990147,6.05652511705429,5.37762775600279,7.15297914061476,5.3172665572227,6.78975721752074,5.80282018608397,6.66501961121937,6.95390090823936,6.44371575265138,7.68315645985952
"GSTO1",7.00153883835892,6.85837298483486,6.68153180383497,4.36266407245964,6.51988208899449,5.01823272724699,5.29817759718226,4.55801394378253,6.37037252983467,5.63726913329702,6.30879989661874,6.43443063302818
"IL27RA",5.66914715183762,5.34713093888355,3.95202598120596,4.07343091788068,4.5950461032944,5.00831073938211,4.07901615244232,3.3605591601741,5.13014203390972,5.28362085684343,5.41372107088944,5.08479775263681
"PSMF1",4.71605611813094,4.77518420703489,4.43282013137205,4.9870512259861,5.42710592014844,5.1746899789702,5.68577326278571,5.53805368871577,5.40180939802941,5.20175670164864,4.96424236731134,4.90114862631825
"LITAF",8.02585494873617,7.58217665018848,6.75258395078516,5.84884954123941,7.54672793146995,6.62993280438186,6.51444998909535,5.67197178316974,7.53574098360588,7.43271177251103,7.1532791404616,7.333053748765
"BAG3",8.65748317170975,8.57154739971578,6.88993908816204,6.87049797562437,6.20263599547982,5.05229169931103,6.57123664016266,6.17851228629361,5.51446554794294,5.15319971231394,6.14779955869985,5.8364042700446
"CD47",6.56159438392122,6.23189212973459,6.00513426632066,3.96148451380188,6.24381436763217,3.96377806725761,5.31456648642164,4.20491266014515,5.7941457368565,5.34617435806101,6.27728146190779,6.7150334055841
"TRAF4",6.11297555819322,6.9503536863744,5.28201931814889,5.12236951317142,4.6897855345698,6.73844776615279,4.75734398218832,5.71902467872863,4.86179472510369,5.82550492877032,5.05604168435232,4.5924881257769
"ISG15",7.05586057457226,6.19640660647049,5.50559686320583,4.97112771058944,5.24249391001648,3.91179204972958,4.17100207277474,5.13946496053913,4.7992257976912,4.36348746188231,3.79968653171363,5.40296229797906
"CD74",6.03994264279297,5.7718290709629,5.8448542331473,5.40215289728453,5.45331384103699,5.01813645553712,5.07537023661198,4.50988220942344,5.97183608944963,6.14346446154835,6.76780860395699,6.00521259495492
"ADGRE5",7.03582381993089,7.67016691809038,6.67154161876545,5.78544308294011,6.41891786427685,7.55078039303543,5.66285247330392,5.0319615584902,6.54914350062952,7.47687702301648,6.04669539089194,7.0542480765505
"TOMM20",5.19677975778123,6.02024369962899,4.43517338819227,4.45580095114323,4.69015179861486,3.49251987138795,5.07923100685965,3.33590500557362,4.56686073515855,4.35223646945684,4.5544208066548,5.18584490262148
"CDC25B",7.4451940351843,6.25484188487355,5.95666946428346,5.98782671318338,8.05589539725758,5.59513271170474,6.81716070149447,6.69040599972191,8.52628633275363,6.44941943662399,8.72892683356163,8.15068704383192
"USP3",7.11781134891026,6.95908314574953,6.50824593346307,5.83866523570525,6.09735265344073,5.98222786132663,7.05109694134778,4.49158474339966,5.55869307566507,4.69936422191178,6.90773258111044,5.04531373775926
"HNRNPDL",6.2252401052376,7.02199856835679,7.00383490149647,5.37387296862754,5.04168376083631,5.39076423221081,5.98917151634607,4.4975584858779,5.37986472968946,4.5668417577223,4.89515704121699,5.68890625059406
