"","1G.0H.2","1G.0H.4","1G.0H.5","1G.4H.2","1G.4H.4","1G.4H.5","VG.0H.2","VG.0H.4","VG.0H.5","VG.4H.2","VG.4H.4","VG.4H.5"
"202603_at",4.3517957178829,4.54446619320688,2.96853222843508,3.4900089331412,4.27403353574473,4.21972901176396,4.04723365626494,3.27228991910415,3.33903664847966,4.64732589730605,5.24750541369941,3.57243471592078
"204247_s_at",3.96850074683236,3.68597543849008,3.95380546883369,4.11611701250884,5.09278670039,3.50595961158556,3.74461612278035,4.53865880372974,4.37571829847348,3.81253674282678,3.83649492341722,4.74660717881187
"206331_at",3.98231149003221,3.84523098741785,4.46691342220134,4.61184006486392,4.15687514886281,4.91633673728589,4.17482769863565,4.87935190237368,4.62972322310377,4.48162896963302,4.14713817879103,3.90437007009501
"202397_at",4.59802666645348,4.63837211513269,3.66304177685976,3.79289717521704,4.0685201364795,4.06321631689571,4.10858625335644,3.60845769798105,4.62554105116192,4.63462250627196,4.33463412851502,4.51087676200269
"203659_s_at",4.47317194335391,4.43479929647044,4.10466765730242,5.153634563837,4.38158277484598,5.49179592713307,5.58207832402701,4.06131306377149,4.43356420328372,4.71772712099972,4.88810456286512,3.18263205650591
"204190_at",4.83668481495889,4.76310592549675,4.85194225379578,3.63445068696226,4.39958591874239,3.62047357650835,3.97703266455912,4.18836139342459,4.74303828891819,3.95022007564674,4.11314098913941,5.19821784037233
"211956_s_at",9.68832162876677,10.3549518651015,9.12650599181398,9.24570311390477,9.59176428581995,7.77088804726701,9.47516086002849,8.59963408883334,9.54706358740726,8.83472246679115,8.70252844363716,9.75277669054785
"201584_s_at",7.61766358133933,8.13928368392743,6.45070669257708,7.42679586870076,5.71352926540451,7.21750232012159,6.88702614626437,5.75293243738433,5.88208137601719,7.44588403578474,5.5597022734948,5.89094089932001
"210288_at",4.78167359397754,4.91860063256013,4.94857820061255,5.87939789654494,6.72508651920521,4.87535137557927,5.74285518767003,5.17084731014841,6.63656477051525,6.07043500592998,5.26480414012831,6.9068604310066
"211297_s_at",3.31171023993842,3.53547438281955,2.94883622439426,2.18359587725257,2.826161257541,2.34078634861537,2.43980229798294,2.01869093416556,2.70482319446056,2.63354603527398,2.31326853455925,3.3213076371591
"205929_at",5.3949139527156,4.38353485233788,4.93523137752728,4.21143151368533,4.60491572159152,5.4142120437736,4.53671310283797,5.20852640850002,5.47744876533051,4.75484720552995,5.05170353274191,4.50321594825174
"206761_at",3.73523467444931,4.67948648407595,3.94023808230406,4.30425875500853,4.41566335648977,4.95966943945114,4.79761762394779,3.49913650700611,4.33577324045719,5.23360543286869,4.35714000463687,3.49535236925758
"209215_at",4.58302514979382,5.14160328482771,4.21668029453246,4.26488027493615,4.8973040163378,4.27825253867368,4.29319348544818,4.4248055962105,5.21586915164737,5.3048466935653,5.03197597070074,5.95251327820261
"214369_s_at",4.92854645026174,3.72995791835895,5.22396429094329,4.14965040879859,4.39005629544033,2.96441800702044,3.74840784414903,3.60029917156132,4.41249623392489,3.58989096725327,4.26274561300163,5.51238841518361
"208766_s_at",4.06279975761244,7.66958354007499,5.04035204006528,5.4382665122717,4.72114295315982,5.40397292668809,7.21319511135425,4.37008216918378,4.6016548933124,6.1759878254046,6.60052478443186,4.31152768075441
"202433_at",4.35629468929817,5.43927569540895,4.55810281079618,5.7747298988193,4.36182275030422,4.90292109350547,5.41218270844927,4.97747936628384,5.39362435512,5.46833274892765,5.61529832330895,4.42513188763812
"209482_at",4.97170809648976,4.71435402761698,4.03878384897751,4.12645840724258,4.15056989843935,5.31713321349984,4.56706828711202,4.3488854743816,4.16402826178932,5.1818637572584,4.22926491255028,5.2170470577676
"201225_s_at",5.41520537978704,6.36767180159743,4.31019569764315,6.37830272931306,5.99840664677895,6.59981861341726,6.33557716754435,4.41425852426225,5.68448921866553,6.9099834891336,5.79191135873406,5.46034230672374
"202284_s_at",7.82567588486299,9.21400974656735,8.19230344021737,7.48376287651105,7.18949552437696,7.07245054572736,7.99747924564923,7.94551845429713,6.56841863262531,6.85977301868601,6.62941068094542,7.36030627866989
"209044_x_at",5.81479638921098,5.9121024890336,4.3030010496217,5.36132904374662,5.33277459962502,5.75052371185497,5.03956156588491,5.01352493548097,5.5760770959524,5.80551808403808,5.99598805659588,5.08031208567368
"202939_at",4.88649004658712,6.12836794553678,5.19132729605086,5.14506221051821,5.65134860522693,7.10697451840861,6.09371661232546,4.7478631411504,5.60404914012239,6.4883527455259,6.0110495116573,5.41452451456013
"209112_at",5.35549278463922,6.1166424718529,4.01132850965637,6.10797780268448,6.73508865840216,4.75006106090091,7.46524978051561,4.14400124549508,4.88734649996406,4.96190939568163,6.97055722658636,3.52908763889386
"201738_at",4.32735472111598,6.25261338624424,4.2665500121224,6.26284733616292,5.41707853653523,5.86367925814154,5.46459804603159,4.23779517376946,5.35349224207611,5.99861704191421,6.17339998961531,4.77612450839777
