"","1G.0H.2","1G.0H.4","1G.0H.5","1G.4H.2","1G.4H.4","1G.4H.5","VG.0H.2","VG.0H.4","VG.0H.5","VG.4H.2","VG.4H.4","VG.4H.5"
"205341_at",4.83037399642077,4.63927637753151,5.17905815975165,5.04760396841233,4.5872019637993,4.4600921741192,4.72955504650824,4.74359887065474,4.80553538650133,4.68604293123656,4.63869333030535,4.71301977923468
"205345_at",3.82897005676481,3.40830673556342,3.29625415220747,3.47245009168844,3.56726265159738,2.98396916793726,3.64996100250818,3.09155711323222,3.60332371569365,3.08631101579881,3.62915187222181,4.08320214036743
"205346_at",3.4912404132641,3.37581278425218,3.02536547014815,3.30076071494841,3.45019551655485,3.14493821844057,3.45062271093777,3.93060471590244,3.39647007743586,3.23894958952475,3.46873141449849,3.40439200259292
"205347_s_at",2.41147288647654,2.59758620419636,2.35485888025886,2.8635285659234,2.53253056003329,3.76833415651827,2.66561095452835,2.80664781244989,2.67339383931006,3.27446904973514,2.92357893811438,2.68031863602679
"205348_s_at",4.30630486242702,4.18793433455473,4.73337015367674,5.31690257333006,4.43806621338312,4.34493422115753,4.49620833302072,4.98518765977536,4.41080177012146,4.52495777205586,4.43899347181511,4.85951597576887
"205349_at",3.63956069598836,3.37657209874042,3.15797377049825,2.87215858896331,3.15769733058586,2.74984896213312,3.01953011717765,3.45849867992412,2.712063488188,2.80368931517471,2.69659938081476,4.10698902998662
"205350_at",3.4836012572238,3.16261099447087,3.13406030500343,3.74806461210567,3.06148943233283,3.76135560725823,3.28036831513718,3.0396533629046,3.07194591566779,3.39528400991135,3.47245009168844,2.63880883243891
"205351_at",2.89880757332241,3.26521754553047,3.29118192250273,3.25260928186336,3.10555621244376,3.6253397605647,3.5245011415105,3.57285499638082,3.16904347664952,3.06665919899154,3.27679369544454,3.61939804444725
"205352_at",2.88092198389251,2.49781722563368,3.05926110244271,3.2798204794679,2.84670608056094,3.11549067358119,2.85698128086634,3.78995503647719,3.13995245765228,2.7020079444122,2.87191816198314,3.4378314118117
"205354_at",2.97837723991082,2.3995872322378,2.19560196293115,2.36862110645057,2.20139328276545,3.04847757511815,2.59802120798298,2.6356782970999,2.42687625836831,2.33427182154659,2.54603464530597,3.28122952045327
"205355_at",2.02323069616408,1.98344549323998,2.01122542790856,2.17517220954123,1.86302551179264,2.58785607171553,2.00784133856094,2.12874281725184,2.50214517692034,2.19084446995234,2.2894641117227,2.23221047318683
"205356_at",4.28925335340955,3.45773578492666,3.82083390424092,3.62935389580516,3.77810903526906,4.00715097367806,3.87820084344228,4.23899090354266,3.86401649561297,3.35904012345474,3.72806260308096,3.73804935402834
"205357_s_at",3.46388823761759,3.1077106637869,3.12274181420708,3.34778130088104,3.12997321489955,3.30725555042271,3.29037966795067,3.64109502509368,3.33626678946493,3.03406564805112,3.50519660513924,3.08797814967375
"205358_at",2.10261553326475,2.43819456315342,2.95209432295454,3.05789319276179,2.18243644877982,2.92154802030082,2.28452486237968,2.62305222125047,2.39117000383873,2.52980534046412,2.5616583505325,2.44682325838394
"205359_at",3.31878721768071,3.31907606622226,3.76155438610406,3.89578827585545,3.43810627044778,3.56770498911972,3.47160057956484,3.75582861567012,3.70593172918514,4.00114040288515,3.42724235523618,3.71816449103845
"205361_s_at",2.14581900606496,2.70233121378145,2.2477763155922,2.2202730662838,2.2284118052725,2.45829967843869,2.71693676115623,2.0297753673609,2.03946915641859,2.14662708537335,2.58692864726195,2.21933785443949
"205363_at",2.10451573942182,1.9185535942862,2.1672312139536,2.18923325333017,2.29668264326238,2.27127329425069,1.98464535590222,2.18434747923951,2.08158987878297,2.1973548067083,1.8648448666783,2.23699632526675
"205364_at",2.72580649447655,2.41756587430781,2.26045061492483,2.58053071538515,2.19814980871024,2.92287631015655,2.74639521194167,2.83266682383769,2.44769539688061,2.43850248357234,2.34559577368704,2.4142365736657
"205366_s_at",2.58052637343047,2.17018335663512,2.50948867898541,2.59223190641229,2.65423540067612,2.20878845297379,2.42829334148938,2.49097637415427,2.31301875438149,2.81586325270928,2.3941885494037,2.84042194254379
"205367_at",5.00143329309883,4.74448559131991,4.51444640456103,4.02615341177197,4.15216126339337,3.25541130209877,4.81736412811377,4.50418310439879,4.12765922163456,4.03487084788939,4.07290770168529,5.10783436787027
"205371_s_at",2.02403540952567,1.80481596357204,2.33032460232045,2.67659473891765,2.43399545379185,3.16625468577894,2.03834490028053,2.41355574242249,2.5987016583401,2.62779656839708,2.73003539405909,2.26954693433349
"205372_at",2.6705085419253,2.63057862445825,2.89401086905724,2.57818806054243,2.39092160560278,2.70829785547238,2.69578421127344,2.85020080984001,2.58838153722841,2.58575157083821,2.67703647353512,2.6705085419253
"205373_at",3.36102460722906,2.67339383931006,2.94533651481248,3.71568373080346,3.2163350044145,3.91508649592671,2.90813408750499,3.79312625210886,3.29825926433191,3.43320233409781,3.02347672468273,3.13066535783691
"205374_at",4.41505842514874,4.68003772845887,5.15509008018016,5.68239517481504,4.80484238638265,4.81678756655452,5.29404468297847,5.56506582267233,5.01600065286163,4.48367138439768,4.70885104891516,5.3706291935619
"205375_at",3.94662316628126,3.74339577699287,3.63572170197355,4.34046098518206,4.02053792831467,3.97632506686546,3.88930972640709,4.0732909072354,3.72677421630423,3.66205609728944,4.0770263481626,3.915934054382
"205376_at",2.49739694276827,2.88270192902032,3.42097040218387,2.15041874290544,2.39398511970483,2.40392684769149,2.33929501446753,2.66222737245332,2.79338231548753,2.58034809316071,2.40214255780682,3.82654271237603
"205377_s_at",4.65738188128669,3.34432295356466,4.40066472663684,3.71921691349781,4.1759501257171,3.60441449424578,3.90567420138879,4.03376139889481,4.21181736613481,3.69554215230872,3.64379428433783,4.05248533446568
"205379_at",3.8741846502476,3.1329577415132,2.69294854689557,3.49767800527589,3.51969718362412,3.32450083210961,3.58278854825098,4.03572540104258,3.54405062957519,3.02690873923257,2.88730655809802,3.61386045200896
"205380_at",2.26993366301793,1.9386907152916,2.37646668357583,2.59621690900709,2.26163663714165,3.08940022004336,2.18023545160134,2.48920321309873,2.36053584374228,2.72596808788139,2.56278943133868,2.26163663714165
"205381_at",2.53014029345432,2.27711405986128,2.73412071164079,3.31249530121289,2.70035333616009,3.87350493157288,2.75132396433633,2.60295824785973,2.4161319037442,2.58073563879991,2.83903350370196,2.41100345498003
"205382_s_at",3.28403876180317,2.60821168893007,3.28995417993465,2.24529284346294,2.67961498051022,2.33729612730088,2.49522047615437,2.82366646989503,2.86472117209554,2.43036732939864,2.20161499053549,3.53199929195016
"205384_at",4.17061251329681,3.84924360953016,3.71655384488019,3.82524078639802,3.47888516625477,4.0707705497853,3.70563253195584,4.3159735610611,3.92751547017932,3.90576604315497,3.90014417452876,3.66108446628456
"205386_s_at",1.86513619048035,1.81594866998598,2.44399951565523,2.93772019032217,1.96644755097591,3.18487663134062,2.00266905322823,2.38851689267321,2.1566788184507,2.29672255863722,2.31764999972184,2.00683363735749
"205387_s_at",3.28598079756171,2.84917775353238,3.58697555060501,2.62188484772665,3.35155551029337,3.21843655581589,2.80819116051115,3.27486354952409,2.80096074175931,2.50778474545554,2.79725038406294,2.81870218312823
"205388_at",4.01000004396579,3.720301579361,4.56635141459585,4.12327923760099,4.25565855809922,3.9246648573014,3.82427822699311,4.58627766064538,3.88813555639563,3.84877225491327,3.65384033762864,4.87139936957719
"205392_s_at",4.82430349465175,4.44161505969573,5.06846971088718,5.13963161516881,5.04218274080602,4.68467020629895,4.66191911111242,5.66402870883628,4.79067098795219,4.51564583444977,4.95020283486611,4.95577711120718
"205393_s_at",1.87417801001493,2.09290973571599,2.3516216948856,2.0468412254716,1.80631867972267,1.73381692516028,1.82675673010568,2.07632737380582,1.87319506942464,1.90608005265066,1.95152183420409,2.19692163233812
"205395_s_at",3.15807537195779,3.1280303753934,3.01231426793883,3.64294694382556,3.26804437226985,3.46478473216073,3.50640049122226,3.07606121375984,3.35858215019764,3.66246542849313,4.27512958695068,3.16128128049686
"205396_at",4.72771466053475,4.38441770107755,3.89840091804147,4.24159369247362,4.301604899825,4.98245825469858,4.54438396527762,4.48904404025004,4.84902452162156,4.44723598253098,4.98387953187247,3.90021414762205
"205399_at",2.22702889186653,2.23275482598198,2.22153826616022,2.79153544641635,2.23557572388597,2.83242914241235,2.19920681869007,2.79864197818397,2.46936793166066,2.57884081303825,2.23925678926299,2.23968298058021
"205401_at",3.50263881755564,3.21098320819888,3.39236011259792,3.15947459936815,3.17924182328544,2.76182495804917,3.14189121935267,3.27021639567822,3.18281808015711,2.83422986174698,3.3141475223834,3.72631253842624
"205402_x_at",3.73754912520825,3.48086258342114,3.90718054970702,4.43928290078153,3.78020093770327,3.76887364362677,3.69572586746152,4.08173095869243,3.5941585678395,3.8295826859196,3.35571696798136,3.82610074897357
"205403_at",3.40306739157494,3.00594419340205,3.23193189503168,3.22229303679945,2.96131663319267,3.22829712933246,3.12128039213431,3.18732093172259,3.12165953604068,3.20255630734156,3.20219389902707,3.28590883978737
"205404_at",3.65690079720608,3.38261877874831,3.43363063199821,3.43618769747242,3.33004427427822,3.26695224680049,3.26949262208725,3.60566017271613,4.05306910570653,3.47962304596828,3.21313680439579,4.27326784467243
"205405_at",4.74586708697753,4.17155638742043,4.5893512600185,4.14846952365204,4.2010794404422,4.83709962014779,4.33454864639991,4.46938846857131,4.63526696280178,4.23299093130886,4.22828898081337,4.5970895219101
"205406_s_at",2.32550370049459,2.16425235682257,2.11935760109593,2.36396257591663,2.25588387033263,2.31974063864252,2.39396118665528,2.55569990851491,2.49915902133605,2.14148526268631,2.2827959021197,2.26182848011838
"205407_at",2.03438468032645,2.26570074524117,2.35768959136168,2.46656803633582,2.57883438535919,2.7518831766826,2.35124461359065,2.33659977812237,2.80122113305598,2.51303501820601,3.11055179436801,2.37837840407478
"205408_at",3.37918280083645,3.51301318034596,3.10870080839981,3.50561512234454,3.60773602327141,4.3325745679965,3.69210273819219,3.62930941088085,3.86793902015692,3.83958316111697,4.17261437866622,4.1918361531514
"205409_at",4.14984659414083,4.08072052388852,3.64484909413579,4.54003192735001,4.0717730515833,4.92073126602484,4.13110501193186,5.06524345484155,3.55392754254835,4.27109465042363,3.89008715640431,2.34590647731422
"205411_at",3.76368957815745,4.72716377813544,3.07906286709428,4.75833078957854,3.26745740279563,4.22224925983437,3.6632708824174,4.29702454348467,4.35736697899225,3.98235547477512,4.30755904949917,3.50614990733612
"205412_at",3.95608705514958,4.24459204002523,3.75602467959867,4.15649526628986,4.66052378767131,4.07167213513031,4.63098790631668,4.10151356012896,4.61402386001946,4.44735446985557,4.19982461160088,4.48114997481469
"205413_at",2.09421497638457,1.77665992122624,2.19505783158197,2.0746926656224,1.97726618449841,2.40226005248362,1.77837783654904,2.45106898449676,2.11143013898093,1.92375781062425,2.12474984517974,2.09011665246812
"205415_s_at",3.0030833153448,3.00356360440047,2.95938163044916,2.85810585452091,2.53940588442388,2.91557872278755,2.77279146802328,3.36473882078136,2.92540432310674,2.86566772413106,2.91742664609708,2.82673984046647
"205417_s_at",4.44782382533165,4.27852664681634,4.22474357528046,4.23388644491264,5.52733267491477,4.03320586421759,4.66880654184439,4.46398570736279,4.54174779529626,4.42285200448582,4.4147722496744,5.0428536909606
"205418_at",3.95388183877126,3.27982062928309,3.38696915520597,3.66542873597743,3.57550947910703,3.60150529317185,3.54812626052522,3.60711369637988,3.57140064157248,3.40788850986502,3.32570673696959,3.74864621525186
"205419_at",5.148327659314,6.52888560553966,4.98388870901308,4.08454619358711,5.65368859234954,5.0909602745557,5.49839594672355,5.09348536476522,4.61188930177572,4.6727183280952,4.68044816496562,5.05877591382447
"205420_at",2.06648498655525,1.87035003020508,2.14513741251913,2.23468902486668,1.93757672133277,2.05015295615544,2.03820404212724,2.00290336412806,2.01234838397019,2.3204720978341,2.07766821469034,2.13487237669107
"205421_at",1.58631642925902,1.52862680463466,2.04344502065785,1.92847671025661,1.7793680979933,1.80938782588608,1.65436574169165,1.74491379427688,1.78718973598339,1.92996101575146,1.6078715514068,1.7124198095424
"205422_s_at",2.33832113337727,2.04592586220798,2.63689676451133,2.22020172246118,2.38247011166739,2.26338792145409,2.10568693700562,2.27533069290605,2.26338792145409,2.53409661480042,2.04830240537423,2.53409661480042
"205423_at",5.50853409385068,5.33304120999155,4.70266578195748,5.21902429470092,5.19797554276737,5.26440188885938,5.32131374091527,5.54107802472905,5.33113955771776,5.09183386579494,5.07583895541963,5.50090776157111
"205425_at",2.2815306569679,2.48293951202683,2.1659163088056,2.18762516781711,2.6864398701899,2.18159971978049,2.37480773887024,2.39277532819902,2.77114116449044,2.18916670023628,2.2853688998788,3.43286048230412
"205427_at",3.00896551758859,3.56350310804115,3.10090336786139,3.64844346415364,3.56621233099943,3.72556956227389,3.55097532409838,3.76857545614937,3.66737192493728,3.63584874476555,3.85528823541532,3.69445656376443
"205428_s_at",2.6930539693568,2.58011112260211,3.17795555120199,2.80525077595038,2.76676272471024,2.90435630462137,2.83861844132259,4.01075521197932,3.09619377943297,2.84556161094815,2.76788825746526,2.60634085326393
"205429_s_at",2.63688162365364,2.51826473076467,2.94615810434828,3.01513023930584,2.71832118979822,3.46204942593013,2.60072165727001,2.68840629439615,2.59567483384191,2.96223081471445,2.66794649659041,2.72532896919696
"205431_s_at",3.07248270266774,2.91444557276279,3.42097040218387,3.40339391799996,2.75765671539516,3.06527314369519,3.33433300390873,3.34793709229641,3.18159166528054,2.95290103170719,3.17208918386531,3.18369916184284
"205432_at",5.87847638398609,5.18492991065272,7.3079203993493,5.53241587009236,6.23013141494804,4.11877295713787,6.16627091946463,6.82363180363762,5.75839474071588,5.07275495310328,5.47400364010314,6.4489637860332
"205433_at",1.76197729379373,1.83520001563179,1.7314006716837,2.37855662604756,1.83607593364432,3.14453904324955,1.74212555785449,2.84881228880681,1.88621678903691,2.26029563175021,2.08619216158711,1.71284322256375
"205437_at",5.63210413327027,5.1401621500555,5.37977276063848,5.13241925228816,4.93059168902807,4.13809137957889,5.52115201237496,4.9617037810788,5.28021210715163,4.33742974198831,5.2320119958326,5.3590397702983
"205439_at",2.57566641173217,2.39410242966573,3.03289883471492,2.78787189879551,2.78453836955577,2.66177997530527,2.93484593764442,2.61355478651502,2.49417281817069,2.79461529481006,2.55552958389501,2.73475886024737
"205440_s_at",2.26729874193336,2.24699461517558,2.03799682341735,2.87576318300367,2.08619216158711,2.87575631562952,2.08180902516773,2.32125332649156,2.34426397884448,2.2434167261859,2.31384331421968,2.15052103797117
"205443_at",2.58918156194939,3.19541032763973,2.84935510973659,2.55802783011276,3.4087103628662,2.08267551846552,3.54513799742338,2.62226182705306,2.26820247435053,2.35042763831561,2.27506311494808,2.90733776093242
"205444_at",3.72006920322689,3.35485373214323,4.20363060725281,3.31291589069835,3.79801233983289,3.87743131907777,3.6729672940284,3.59985638634196,3.38193395040269,2.79164730366217,3.63664793508673,3.65539324895723
"205445_at",2.72650833749123,2.523904074024,2.59052064612505,2.67604098180096,2.84839884477829,3.28558169654873,2.49646950598886,2.77520108929685,2.67826803504925,3.23383852228562,2.94129241074339,3.60533035220916
"205446_s_at",3.85414066557814,4.25103912879591,4.56004680280401,4.94315373602017,4.2664677862763,4.53203673338018,4.53234787094861,4.73642064982084,4.40648957708199,4.16498972338365,4.35009353800063,4.74935514051494
"205450_at",3.44465385322167,3.15480460590938,3.18392078455565,3.47926665303003,2.94208961947579,3.83305978756361,3.40271854520704,3.71076201343297,3.32863939400565,3.87420521675798,3.48811105029402,3.45397548802433
"205451_at",4.32175374745114,4.09571689556054,4.39659721381643,3.82248559942215,4.10144135302021,4.96840676235589,3.60934165619906,4.13226976542349,4.47986783594158,3.83521034285634,3.7077615374142,4.36935051899633
"205452_at",2.23443639253665,2.26984107612756,2.92860557386264,2.92996383818938,2.84480642185828,2.53738592630036,3.55527128862596,3.20794243108744,2.68670566624233,2.81873714840532,2.6173141470248,2.84152763865098
"205453_at",5.84747043008016,5.15359515542184,5.57596354635654,6.16070586631517,6.31099893325881,5.43257863161408,6.65257162158313,6.26783798061626,6.90356281864904,5.62650696881168,6.02999096657175,6.29454490206805
"205454_at",3.22936722692569,3.0031333754844,3.08829783500837,3.04202900375874,3.09586189498783,2.80807001151657,2.90765050256211,3.262000667785,2.98233030599568,2.6987422967466,2.89558210117852,3.04362214587894
"205455_at",3.86793902015692,3.56762721833302,3.88620916822842,3.83342895723865,3.79384225508397,3.69004376695558,3.79714666639953,4.00146499049059,3.26471950394958,3.78406720920611,3.73225221942845,3.72312929613526
"205456_at",6.48253971508301,6.18172422107694,5.39566767176496,6.79386800968643,6.24388617403484,6.48403055604727,6.29154959482686,5.91958124621024,6.3192189274727,6.40691426248894,6.47148845205298,5.5866577682615
"205458_at",4.79839882853928,4.8178995328088,4.93603752631175,4.60884835348676,4.57130763732171,3.82437323668702,4.52098037620689,5.40089441225467,4.31001933471769,4.0467961723499,4.14518753671639,4.53064311485501
"205461_at",2.68353943294726,2.47544823501157,2.51785937857463,2.3579113887829,2.73045629801778,2.8332645819578,2.84982330854676,2.52026392425847,2.41067463351661,2.3406389805996,2.17743553511335,2.58897618610283
"205463_s_at",3.36851885323892,3.41681707287123,2.66184294099934,2.76573349948836,2.51315587109947,3.12959734772244,3.03140006791402,3.59648990546646,2.76493356154189,3.30672185148341,2.96849252925861,3.05716569885453
"205464_at",3.75020176089805,3.23930805087538,3.55945663356148,3.16596374773537,3.3560865271255,3.23039859264393,3.32629307456063,3.56026379895562,3.41755336596616,3.29860806823975,3.19885653746206,3.96630554967834
"205466_s_at",2.51010493080436,2.04970409116086,2.55554253841103,2.32110640940201,2.1039759806293,2.77212736874126,2.00979217144106,2.26250781852758,2.25786626652912,2.255337353307,2.24677133313296,2.28818882026426
"205467_at",5.02847313027569,5.04356434709474,5.14978984373533,5.29570935973319,4.49321106803313,5.10144907082935,4.64554788826006,5.24291593521846,4.97347415870671,5.12987713259099,5.07911922808865,4.73637420418391
"205469_s_at",4.95091224282153,4.31385178564826,5.53950127368766,4.09618723077598,4.6828192170576,3.85736147447808,4.3824047973397,5.03062685516729,4.60819337953244,4.33632118478272,4.0375406917892,5.10579848768326
"205470_s_at",3.52544460968907,3.28118993601819,4.58852821470976,3.67340866631234,3.61727845684136,3.1130012143037,3.78368634360316,4.30372732786031,3.73568388153664,3.61727845684136,3.56644535022791,4.60258684710776
"205471_s_at",2.09442040631039,2.01065640576243,2.34062100407421,2.30024769526436,2.33665658103403,2.19533789264381,2.08387864525629,2.2960533831708,2.29744342794648,2.23623623212427,1.99311356893928,2.34784025351438
"205473_at",3.62965313866207,3.12794316241906,3.80546404059514,3.29745249251567,3.05485431979724,3.43459056755941,3.22536342950888,3.48718748030666,3.24242811870454,3.30508874509684,3.2660459128306,3.30574313230538
"205474_at",6.50131386142547,6.62765604095718,6.31871439195823,4.67218976884119,7.50359419142438,4.50683027348937,6.71533774380511,5.17270865943525,7.45294905071668,5.8865106729018,6.24766670181282,6.85221785994393
"205475_at",2.89853955635076,2.46243423760343,3.00415950809449,3.44884179219633,3.05036967733578,3.15375080196919,2.79020675555958,3.48660142990906,2.8014384716474,2.88728719436704,2.67691047656722,2.826161257541
"205476_at",4.41191453108277,6.59120359261555,3.61218899756622,3.75477823394678,3.90939997261459,7.55472273863314,4.73624569038494,3.99274703936099,4.27902725325319,7.37161791392432,3.97660521503037,3.88158444918185
"205477_s_at",3.44024719702869,2.72335694038769,3.46224973595363,3.12476086489813,3.46936735251586,3.26690300689483,3.12039767324038,3.6294776524183,2.72439415950409,2.82723007697636,2.73048487701479,2.99292961781425
"205478_at",2.33133728259879,2.16535072987541,2.84734583054004,2.11574230681254,2.47779491486987,1.99295367509828,2.14681327563405,2.23856935269745,2.26975801079932,2.17312338828052,2.26396462498956,3.0310308670066
"205479_s_at",3.72499134244708,3.33801015540439,3.56191015604928,3.75981621504861,3.49050192456018,4.24340463861882,3.6356335907919,3.5559078151144,3.69937799157489,3.58548105660477,3.21607942231724,4.08344385676903
"205480_s_at",4.32996935099081,4.51413334713337,4.24973582545527,4.49035036165624,5.11896873323121,4.58727431583912,4.91396368699114,4.03572618077511,5.44322188987495,4.89855235236568,5.10409532669056,4.94531493713622
"205482_x_at",3.52982140298871,3.74979018793057,4.25299949573124,3.37775364840514,3.72854077892819,3.24502686062222,3.89349667722866,3.95006542188157,3.95667475947497,3.65000693358035,3.90698841146284,5.16572682228875
"205483_s_at",7.05586057457226,6.19640660647049,5.50559686320583,4.97112771058944,5.24249391001648,3.91179204972958,4.17100207277474,5.13946496053913,4.7992257976912,4.36348746188231,3.79968653171363,5.40296229797906
"205484_at",5.43804408006627,4.24628654936297,4.67565153893523,4.87918262024366,4.81432274897973,4.62749482604198,4.87929622129988,5.45536025041767,5.45409112032612,4.58792878656559,5.06571699037187,5.47238774196829
"205485_at",2.58289855903082,2.20998432516169,2.05016889783178,2.67205001251292,2.59982844475663,2.85108730616319,2.20285557916306,2.84113561067094,2.65503412182176,2.53768926784215,1.86755699338661,2.43771496903324
"205486_at",5.276685876844,5.29878395376975,5.51742973351145,5.7747298988193,5.87999164718751,4.78774878337793,5.58700049965494,5.68943840608093,5.34023425164169,5.45915773881548,5.67571461422927,5.76530410518235
"205488_at",3.58599575064561,3.63221786242411,3.55942295420637,3.58023913872307,4.61417723400834,4.08002006146459,3.92417307717462,3.54602234419416,4.63174934982555,5.42779078800969,4.71447567143853,3.99193656215595
"205489_at",5.07730866945966,4.39348262495645,5.05381577129023,4.58849460875311,4.75561891581047,4.12027068186061,4.98177081703901,5.01746573357613,4.63526696280178,4.53234787094861,4.6532056925286,4.84597178402844
"205493_s_at",2.18369107810727,3.09826792981243,3.01627298804439,2.39564569628812,2.3984483826523,2.00608111358187,2.30810453880355,2.26999932480712,2.34528280273597,2.46459440182868,2.48139182973734,2.46912447835353
"205497_at",2.92719473798282,2.98004650778754,2.67383156866125,3.14040953971682,2.76661845318446,3.22915408135811,3.03461451841846,2.93864191545681,3.54215105674923,3.46978486117851,3.13654386284844,3.12993400739437
"205498_at",1.70456846283024,2.03851744224851,1.83119932070166,3.01210419486756,1.93923325923958,2.35329067103529,1.95074485135126,2.23834330196228,2.17893436539768,2.18407900292866,2.60340354923492,1.7966471541246
"205499_at",3.13254728099648,3.05618496003821,3.2289469335322,3.18792097896473,2.93322792750828,3.58883300633722,3.02901533614468,3.16981300913263,3.03760110329252,2.88052028568775,3.15606304933365,3.14078775720018
"205500_at",3.25993506242761,2.91536414147538,3.04713437828512,3.15011671453171,2.94042376774076,3.45769516082328,2.85455633533035,3.50412378702443,3.09389828041986,3.00472306989151,3.28237693516635,3.47132535558748
"205501_at",1.82994949861264,1.96920904720804,1.95488769084261,2.4516314570649,1.90578485203299,2.76811355336896,1.91044792986596,2.06743911363708,1.9022165404972,2.0733760537612,2.12119137108425,2.1459836407942
"205502_at",4.27972945152093,3.99153687668686,4.75502648920639,4.52482905050889,3.79147332871021,4.06717998908063,4.23660644544963,5.024738636741,4.20511004764289,4.14374227714966,3.94948144145463,5.02339532061802
"205503_at",2.9292119092913,2.5928545167582,2.89738654392514,2.38783690953566,2.33109978646817,2.03727091885175,2.5539092891885,2.45349935475304,2.23241979659965,2.47105450932858,2.51186447889239,2.79894770440595
"205504_at",4.02787878361186,3.80103079466258,4.57145749112749,3.74248207164183,3.70698357779254,4.48327959751491,3.68372247059579,4.57325976782737,4.19055710726819,3.73152191180144,4.30912138189025,4.03651337938791
"205505_at",4.1287604863163,3.71068712196752,3.90396283212503,3.87780913758675,3.90979040140299,3.88492322726367,3.86298407024923,3.90054539593053,3.76972976549891,3.76922134296914,4.03491616951534,4.46128547624465
"205506_at",3.46811305925729,2.68577442424143,2.86853364477605,3.41681707287123,2.97010113979076,2.95610789346662,2.81540147735437,3.46307672218817,2.86453411263307,2.83744797222696,2.95467680002769,3.82521056513651
"205508_at",4.70112528712653,4.27251067983773,4.55714838617535,4.78029398765072,4.14265179697846,5.3435611365373,4.22387117422763,4.7267966253219,4.60992099152017,4.59898618025019,4.45441807208043,4.38261738346045
"205509_at",3.33569965933675,3.14232649895927,4.01752959372468,4.47876081774021,3.45017383690311,3.61537721801106,3.59055831746086,3.60385566464834,3.45899754061601,3.40557683495634,3.67884545423073,4.17446041717873
"205512_s_at",4.02813554827014,3.48480539431071,3.68618014997181,3.3733391019524,3.89747441395388,4.561395814092,3.58585679644906,3.84881796625385,4.0739330193213,4.34574834672484,4.87242788512664,4.3770093411692
"205513_at",4.28471305450079,4.23305212300773,4.34147506390464,4.14540746103138,4.03572967812883,4.6460116352836,4.18184104682998,4.19187517943541,4.14558742162668,4.35776085657861,4.31314373039547,4.86822986631544
"205515_at",2.82071919230593,2.48537081427628,3.1534608653687,3.03948504531665,2.7103744336404,2.78288725986273,2.72214106002787,3.16264426835691,2.76529842999733,2.93538677188369,3.16151284644096,2.77326702179381
"205517_at",2.46610775319348,2.16209638596757,2.22638871638661,2.16446515116112,2.17556548913056,2.16599080331528,2.27284440324957,2.91500805922044,1.8874350426337,2.06291457054792,1.9764499196369,2.27619199597065
"205518_s_at",2.1723418041059,2.5939878287747,2.63683536764815,3.60650017508217,2.69878075847012,3.45753958392235,3.1896884429376,2.98643521222114,2.98233030599568,3.64788048376273,2.92544757516767,2.5877257784088
"205520_at",3.18111892643939,2.81192067433426,3.09016954939675,2.99688325596037,2.78108257896125,2.15065119924069,2.87377435192645,3.14799880274335,3.1609064923872,2.78108257896125,2.80475058005429,3.68812164269202
"205521_at",4.3057639939741,3.93642063499518,3.42348351845013,4.1256226867963,3.56975368060566,5.23388321629935,4.39669943417922,3.99432814716438,3.95519869879955,3.79489064143178,4.42231211571753,3.7657404381903
"205522_at",3.35390941190233,3.44933987342982,3.83258737915806,3.4848997860128,3.3062056105101,3.46368272510629,3.54994448717612,3.76534640894827,3.16313557031009,3.31302816232157,3.82324755099214,3.55598979000641
"205523_at",2.13961549787667,1.8635092290292,2.29246528445631,2.23437370562087,2.29486514222383,2.27840918651034,1.80938782588608,2.10060454301993,2.19317531980153,2.07757904974221,1.94988891230015,2.18441616621689
"205525_at",2.37850546402383,2.3695117419753,3.14925796281171,2.92260544537179,2.46298931847675,2.62840791311679,2.30641094574422,2.6505636140447,2.98180544939479,2.55194927178193,2.62529749705569,3.0164204216169
"205526_s_at",3.98713542610202,3.67146702587351,3.36972518062169,3.80282278648022,3.35485373214323,3.23304703104022,3.58149442579077,2.82818403715759,3.94803337785167,4.30067707113565,4.16581798289488,4.29591599865301
"205529_s_at",2.71367435193335,2.51129720729165,2.64509449184673,2.50657582913515,2.2704158224403,3.05189287598864,2.51965575294727,3.32585709602314,2.5668530092391,2.75245920056566,2.93906631348818,2.6601313574385
"205530_at",2.06021708949044,2.53969256254435,2.25389680608799,2.84663094480798,2.5067811806204,2.8952325422181,2.46419392070016,2.55217514629578,2.5228779326661,2.54255255823678,2.84501694059453,1.88781931831207
"205531_s_at",2.72383584564931,2.33070208137914,3.60624970352436,2.26433789557225,2.57007914186529,2.80712488455232,2.41176198466763,2.83422645888052,2.70317711267446,2.5095253692085,2.36767574039783,3.52803254380799
"205536_at",4.25302674354061,3.74958875290264,5.24520307976035,3.90864478303664,4.07897572880279,4.08879886999727,4.18767031605265,5.05334451767768,4.39492603662411,3.47454231632732,4.06257830062824,4.23131597321711
"205538_at",3.79746612128659,3.59945793460521,3.84547641454653,4.13878065566757,3.71513710522224,4.10359489945097,4.06038284071212,3.88990126519096,3.96854069148024,3.85447906374346,4.27205803067661,3.94827549681876
"205539_at",2.72785764034383,2.95540814057654,2.55071674284587,2.6249535680201,3.79073379284069,2.22365169295778,2.76626214170353,3.5977803350194,3.24404411452553,2.77180048694885,2.46270368073128,3.41922233133412
